Date,Close,High,Low,Open,Volume,Daily_Return,Volatility,MA20,MA50,EMA20,Price_Change,HL_Spread,RSI,MACD,MACD_Signal,BB_High,BB_Low,Momentum,Trend_Strength,Signal,Risk_Level
2020-03-26,552.5089111328125,559.2541389141585,525.9575287953459,528.4494251114769,14843813,0.06070602527914937,0.05602501340307078,562.0682250976563,627.4730932617188,551.605672179301,24.0594860213356,33.29661011881262,47.10798618141225,-39.98851042032254,-40.54281946063327,705.123579430737,419.0128707645756,10.139404296875,-65.40486816406246,SELL,HIGH
2020-03-27,560.8438110351562,579.9195567351105,551.8644567193235,571.455741852175,13495283,0.015085548367454571,0.0562686088912678,556.6913604736328,625.4993566894532,552.4874626237715,-10.611930817018788,28.055100015787048,48.61229766578804,-34.3139271113846,-39.297040990783536,691.1867355802865,422.19598536697913,8.8934326171875,-68.80799621582037,SELL,HIGH
2020-03-30,538.5028686523438,570.123897225642,533.6909399364066,537.1280093997111,14624804,-0.039834517103037204,0.05548186042424857,552.180209350586,623.088251953125,551.1529021114864,1.374859252632632,36.432957289235446,44.92411060802572,-31.2591700410577,-37.68946680083837,682.7021366781862,421.6582820229858,37.421051025390625,-70.90804260253901,SELL,HIGH
2020-03-31,551.219970703125,568.8349502813231,544.5176962795475,558.5237427233535,15175521,0.0236156625917463,0.05572988132036197,547.9032104492187,620.9168835449219,551.1593012856159,-7.303772020228507,24.31725400177561,47.37180190106101,-27.495142314772806,-35.65060190362526,672.5316204681241,423.27480043031335,74.36956787109375,-73.01367309570321,SELL,HIGH
2020-04-01,517.9664306640625,547.783022951467,510.40488726771986,545.0763093892614,13083824,-0.060327168474402226,0.05692610665773593,541.707894897461,618.0701306152343,547.9928422864173,-27.109878725198882,37.37813568374719,42.10266887813964,-26.88548683644308,-33.897578890188825,659.1468170689839,424.26897272593806,58.85992431640625,-76.36223571777339,SELL,HIGH
2020-04-03,503.27288818359375,520.7160045806065,500.2224996359624,518.567836244878,10221655,-0.028367750515474133,0.05676637783981645,534.2730865478516,615.0317602539062,543.7274209309057,-15.29494806128423,20.493504944644144,39.986242504887585,-27.27358366141948,-32.57277984443496,641.2064311839473,427.3397419117558,34.499664306640625,-80.75867370605465,SELL,HIGH
2020-04-07,549.07177734375,553.582930443992,526.6449229093224,528.4493631712148,15145605,0.09100209893176059,0.061215291113414255,529.3065216064454,612.777041015625,544.237096794054,20.622414172535173,26.938007534669623,48.65069667419635,-23.613365415660155,-30.780896958680003,622.9801169753207,435.63292623757,46.2286376953125,-83.47051940917959,SELL,HIGH
2020-04-08,542.7131958007812,563.3786159451819,538.2020425580807,541.3383891240682,11806896,-0.011580601672389168,0.061137450907120375,524.6944030761719,610.1519787597656,544.0917854980942,1.3748066767130922,25.176573387101143,47.622693793576,-20.98381215057941,-28.821479997059885,605.2751673388108,444.11363881353293,90.35186767578125,-85.45757568359375,SELL,HIGH
2020-04-09,546.708740234375,560.9296014951816,543.1427604790052,555.7739984438555,11931114,0.007362165623591155,0.06043727003702834,521.7642944335937,607.6343237304687,544.3412956080056,-9.065258209480476,17.786841016176368,48.36107873680718,-18.36575619433961,-26.730335236515835,594.2628412700221,449.2657475971652,39.9129638671875,-85.87002929687503,SELL,HIGH
2020-04-13,547.697021484375,559.9845339121814,537.9443057438538,540.4791548766551,8330276,0.0018076924279211148,0.060204171017605314,519.6762786865235,605.21634765625,544.6612091014954,7.217866607719884,22.040228168327644,48.5542659228339,-16.026439135241958,-24.58955601626106,586.4342874493723,452.9182699236746,26.80914306640625,-85.54006896972658,SELL,HIGH
2020-04-15,549.11474609375,561.3593048627127,546.1502634816354,559.7267284941587,11963447,0.0025885198453932112,0.05734163235654456,520.013540649414,602.8284423828125,545.0857403490847,-10.611982400408692,15.209041381077327,48.84989266013917,-13.897908545910582,-22.451226522190968,587.2928458133584,452.73423548546964,-3.3941650390625,-82.81490173339841,SELL,HIGH
2020-04-16,536.0538330078125,545.54877772377,518.5677660985184,532.7027223246884,17783287,-0.023785398550756898,0.05750111529936744,519.2187133789063,599.9782507324219,544.2248525714036,3.3511106831241477,26.98101162525154,46.21511068323972,-13.113771851199658,-20.583735587992706,585.3356081656472,453.1018185921654,-24.78997802734375,-80.75953735351561,SELL,HIGH
2020-04-17,540.2643432617188,555.0867049655194,537.9013580625622,553.3681702752236,8878320,0.007854640699574755,0.05324656728764681,521.1778396606445,597.3669372558594,543.8473810820717,-13.103827013504883,17.185346902957235,47.20373244177271,-12.014093886642172,-18.8698072477226,587.3509866541131,455.00469266717596,1.761474609375,-76.18909759521489,SELL,HIGH
2020-04-20,561.359375,567.9757443874141,549.0718618208134,549.9311292102043,13322913,0.03904575973110669,0.05220453440236803,525.403288269043,595.2591540527344,545.5163106053059,11.42824578979571,18.903882566600714,51.96734683519351,-9.332815526323884,-16.96240890344286,590.4985610969294,460.3080154411565,10.139404296875,-69.85586578369146,SELL,HIGH
2020-04-21,544.0879516601562,555.5161938835873,539.447888227243,539.447888227243,11660575,-0.030767141530047004,0.05192038357517499,529.652360534668,592.9528759765625,545.3801937305034,4.64006343291328,16.068305656344364,48.13776030153817,-8.503519350605302,-15.270630992875349,587.5828944062321,471.72182666310397,26.12152099609375,-63.300515441894504,SELL,HIGH
2020-04-22,551.520751953125,554.2274652032556,539.6628724890429,544.0881205149975,8266728,0.013661027174539209,0.05186226823348813,533.7897369384766,590.4438159179688,545.9653304098763,7.432631438127487,14.564592714212722,49.850521371598816,-7.163949738274368,-13.649294741955153,585.18882908246,482.39064479449326,48.24786376953125,-56.65407897949217,SELL,HIGH
2020-04-23,583.7003173828125,587.438161931594,548.2984910416214,555.9889445374286,14451289,0.05834697119868748,0.051034677238037174,537.8325958251953,588.63505859375,549.5609267370094,27.71137284538395,39.139670889972535,56.5420740962296,-3.4657580733874056,-11.612587408241604,591.5276856622163,484.1375059881744,34.6285400390625,-50.80246276855473,SELL,HIGH
2020-04-24,565.3978881835938,580.0054324071821,562.6482223112272,574.4631477861883,7319940,-0.03135586645092625,0.04527695628789827,543.484423828125,586.6871008300782,551.0698877010752,-9.065259602594551,17.357210095954883,52.27011412825485,-1.988841484899126,-9.687838223573108,581.5145642645218,505.4542833917282,22.6846923828125,-43.202677001953134,SELL,HIGH
2020-04-27,571.0690307617188,585.1610355625768,568.0186423136012,568.0186423136012,7183306,0.01003035684541409,0.037447933163304456,546.6980865478515,584.7503100585938,552.975343658645,3.0503884481175874,17.142393248975623,53.443872760552445,-0.3566494052371354,-7.821600459905914,582.5861320050927,510.8100410906103,24.36029052734375,-38.05222351074224,SELL,HIGH
2020-04-28,567.7178955078125,581.7239415130418,561.1444799172373,578.2868724346782,7296571,-0.005868178930025891,0.0372026235427686,549.0395874023437,582.8169580078124,554.3799135288838,-10.56897692686573,20.57946159580456,52.620401148952375,0.6588709150437353,-6.125506184915985,583.9846071724876,514.0945676321999,20.0208740234375,-33.77737060546872,SELL,HIGH
2020-04-29,581.3373413085938,586.0203590658929,565.3979417380608,572.2720808473382,8639056,0.02398981238489739,0.03515668091518551,550.4810089111328,581.1499816894532,556.9481434151837,9.065260461255548,20.622417327832068,55.613711223482476,2.5334495100265713,-4.393715045927474,588.1514928862575,512.810524936008,32.22259521484375,-30.66897277832038,SELL,HIGH
2020-04-30,614.8057861328125,618.6724891902516,599.8545133325081,601.4871422683001,16253821,0.05757146917292655,0.03714477169972599,553.1791076660156,580.0234814453125,562.4600569119223,13.31864386451241,18.817975857743477,61.97180363610228,6.643112674295139,-2.186349501882951,600.0406513314472,506.31756400058407,78.751953125,-26.844373779296916,SELL,HIGH
2020-05-04,578.8883666992188,602.5182164777228,576.0097898952575,592.7225486822473,9122740,-0.0584207569995685,0.038538434001437256,555.1983825683594,577.9861584472657,564.0250847529152,-13.834181983028543,26.50842658246529,53.16952591835903,6.922022005736949,-0.36467520035897105,602.8304011259662,507.5663640107527,38.6240234375,-22.787775878906245,SELL,HIGH
2020-05-05,578.8883666992188,589.1136156815189,575.7090673308268,585.8054576907331,6393053,0.0,0.038277016372066756,556.5818023681641,576.0485095214843,565.4409848604336,-6.917090991514328,13.404548350692153,53.16952591835903,7.061657271046215,1.1205912939220664,605.2668237600914,507.8967809762368,17.52899169921875,-19.46670715332027,SELL,HIGH
2020-05-06,572.1861572265625,585.54775421405,570.5964811398504,581.6380982067876,7934250,-0.01157772354430231,0.03547217913478706,559.2927886962891,573.9252600097657,566.0835257056942,-9.451940980225118,14.951273074199548,51.583912021554724,6.555934204497703,2.2076598760371935,605.023558558467,513.5620188341112,28.09820556640625,-14.632471313476572,SELL,HIGH
2020-05-07,571.369873046875,579.4469552092237,569.2217045283481,571.8854125131132,4779548,-0.0014266059557331845,0.034616512129547576,562.6976379394531,571.6447644042969,566.5870890921848,-0.5155394662382378,10.225250680875547,51.382927982642165,6.019884241107206,2.9701047490511963,600.72994869366,524.6653271852462,19.84912109375,-8.947126464843791,SELL,HIGH
2020-05-08,579.3180541992188,585.0751558969512,574.4202198460578,577.642472388201,8400321,0.013910745958584547,0.028516178074225407,564.2099517822265,569.4751135253906,567.7997836268845,1.6755818110177643,10.654936050893411,53.29127085061828,6.165342347571027,3.6091522687551625,602.3599599159513,526.0599436485018,-4.38226318359375,-5.265161743164072,SELL,MEDIUM
2020-05-11,586.7937622070312,600.2412663235966,582.5833307265212,586.4500342490423,7370186,0.01290432423713428,0.028379390369633876,566.4139801025391,567.5142687988281,569.6090331826815,0.34372795798890365,17.65793559707538,55.07735605128644,6.805397715394406,4.248401358083012,604.4347080331279,528.3932521719503,21.3958740234375,-1.1002886962889988,SELL,MEDIUM
2020-05-12,590.8751831054688,593.7537075982532,580.4350643742691,583.0128662885886,7356039,0.00695546060865837,0.028377221486109754,568.6223022460938,565.654814453125,571.6346838926806,7.8623168168801385,13.318643223984054,56.06512918972987,7.554894639742315,4.909700014414872,606.9378317404221,530.3067727517655,19.80615234375,2.967487792968768,BUY,MEDIUM
2020-05-13,596.4605712890625,601.4013595398548,587.5241680833318,597.0190637109661,8287101,0.009452737808751,0.028393747446655893,571.0604797363281,563.8632458496094,573.9993742517623,-0.5584924219035656,13.87719145652295,57.44417157138609,8.501569696087927,5.628073950749483,609.9413404804732,532.1796189921831,28.74267578125,7.197233886718777,BUY,MEDIUM
2020-05-14,565.5267333984375,577.2127464381863,560.7577584420578,566.2570895463563,16888262,-0.051862334879523075,0.031085317483249542,571.8810791015625,561.7219506835937,573.1923572267158,-0.7303561479187692,16.454987996128466,48.38577924973983,6.6787261085472664,5.838204382309041,609.5484286714079,534.213729531717,-15.81060791015625,10.159128417968759,BUY,HIGH
2020-05-15,560.5000610351562,571.2409025100194,555.6881850326236,571.2409025100194,9255353,-0.008888478769295882,0.03061150094305693,573.1033905029296,559.5643298339844,571.9834331391189,-10.740841474863146,15.552717477395845,47.08641114208891,4.773473353049326,5.625258176457098,607.4842026644019,538.7225783414574,-54.30572509765625,13.53906066894524,BUY,HIGH
2020-05-18,570.467529296875,576.1816248521922,561.1014956048989,566.9874550936073,10435442,0.017783170698162598,0.030779914290991486,574.6135498046875,558.3991625976563,571.8390468675028,3.480074203267691,15.080129247293257,49.956223522198236,4.021481074285703,5.30450275602282,605.5752498312222,543.6518497781528,-8.42083740234375,16.214387207031223,BUY,HIGH
2020-05-19,574.506103515625,579.8335713362592,562.8200890569237,570.5534948607593,5902208,0.007079411204574004,0.029627557628942053,575.2708862304687,557.1540856933593,572.0930753073554,3.952608654865685,17.01348227933545,51.11315122496107,3.7086499551060115,4.985332195839458,605.6314887082992,544.9102837526382,-4.38226318359375,18.116800537109384,BUY,MEDIUM
2020-05-20,575.3224487304688,578.2869316029753,566.8157333584487,574.4202284941887,5794636,0.0014209513351524095,0.028635824057284594,576.8326110839844,555.8230798339844,572.4006599268005,0.9022202362800726,11.47119824452659,51.3579439656756,3.4864120873588718,4.6855481741433405,603.6194678387345,550.0457543292342,3.13629150390625,21.00953125000001,BUY,MEDIUM
2020-05-21,577.5995483398438,583.8292368989302,571.7565405942183,572.7017137422168,7213225,0.0039579536908385116,0.028531005387446223,578.1365509033203,554.3356896972656,572.8958289282152,4.897834597626911,12.072696304711826,52.078764840359824,3.4542118796169916,4.439280915238071,602.2760259309281,553.9970758757125,6.22967529296875,23.80086120605472,BUY,MEDIUM
2020-05-22,594.9137573242188,597.9211931934447,578.7165879781676,580.0054890649786,11867731,0.029976147028057953,0.02623127343215965,578.6972229003907,553.2659033203125,574.9929153893307,14.908268259240117,19.20460521527707,57.264491455303656,4.770810018976022,4.505586735985661,603.8280938328818,553.5663519678995,15.595703125,25.43131958007814,BUY,MEDIUM
2020-05-26,584.7744140625,601.0145887752245,583.4425600918948,595.4723035989442,7099606,-0.017043383409593882,0.02547844496766878,579.666049194336,552.2622802734375,575.9245433246205,-10.697889536444222,17.572028683329677,53.60611966157705,4.939128072878248,4.592295003364178,604.1572346694504,555.1748637192215,-2.01934814453125,27.40376892089853,BUY,MEDIUM
2020-05-27,606.1701049804688,609.3923572369612,580.0054061686474,589.5002989953427,8774636,0.036587939560026594,0.02658708781549563,581.4211029052734,552.2794641113281,578.8052314437283,16.669805985126004,29.386951068313806,59.48765826491128,6.721493594914591,5.0181347216742616,608.1270678063979,554.7151380041489,15.294921875,29.141638793945276,BUY,MEDIUM
2020-05-28,607.845703125,610.0797771052081,592.8944312712586,607.5019752301157,9440091,0.0027642375147900466,0.026499913822552762,583.4274932861329,552.6472314453125,581.5711282875483,0.3437278948842959,17.185345833949555,59.91623344539348,8.175001549977765,5.649508087334963,611.6976625926189,555.1573239796468,11.3851318359375,30.780261840820344,BUY,MEDIUM
2020-05-29,601.8360595703125,610.3714952246648,587.8570994987178,603.1425054304507,28290128,-0.009886791209991697,0.026219771238520297,584.4524291992187,553.8365625,583.5012086402954,-1.306445860138183,22.514395725946997,57.56413664519281,8.741225657986888,6.267851601465349,613.8105935421,555.0942648563374,36.309326171875,30.615866699218714,BUY,MEDIUM
2020-06-01,609.2828979492188,615.4667746750173,602.271647893408,608.5861373326376,12276438,0.012373533058525954,0.02292438261328442,584.1762847900391,554.983212890625,585.9567076462065,0.696760616581173,13.195126781609247,59.676537811131254,9.679283212630708,6.9501379236984215,612.471902310886,555.8806672691921,48.7828369140625,29.193071899414008,BUY,MEDIUM
2020-06-02,616.7295532226562,619.8215177801701,607.5408941598197,610.1102484504172,7059304,0.012221999498922553,0.018495690768116767,586.0683441162109,557.2961676025391,588.8875628613337,6.6193047722390475,12.280623620350411,61.72815693229601,10.89795854691215,7.739702048341167,617.575058614762,554.5616296176598,46.26202392578125,28.772176513671866,BUY,MEDIUM
2020-06-03,611.024658203125,620.0391656492571,606.1908196267768,618.9939984318112,11378568,-0.009250237790164095,0.01869803205309387,587.6751586914063,559.979652709961,590.9959279596806,-7.969340228686178,13.848346022480314,59.24138905839012,11.273476558857624,8.446456950444459,620.7900911780687,554.5602262047439,36.5185546875,27.695505981445308,BUY,MEDIUM
2020-06-04,616.4246826171875,617.9053318367771,607.4973028971929,611.4166403352393,10782424,0.00883765383535029,0.01842286926675673,589.8870849609375,563.1260162353516,593.4177871837755,5.008042281948178,10.408028939584256,60.84916567951483,11.86998433846827,9.13116242804922,624.4465044326977,555.3276654891773,41.10223388671875,26.761068725585915,BUY,MEDIUM
2020-06-05,612.7665405273438,619.8649164097524,610.1971868126395,615.7713761204924,7718679,-0.005934451025407017,0.018518708155298238,591.956918334961,566.0058825683594,595.2605758985735,-3.0048355931486412,9.667729597112839,59.14705045221277,11.91024565904786,9.68697907424895,626.7898496418316,557.1239870280904,35.1669921875,25.951035766601535,BUY,MEDIUM
2020-06-08,627.8343505859375,632.1456328286368,613.1586290936992,616.3376688179678,10719105,0.024589805516512797,0.018977845587588464,594.3827331542968,568.5057067871094,598.3629167716596,11.496681767969676,18.987003734937616,63.65660896086107,13.008050679457597,10.351193395290679,632.0030022247682,556.7624640838254,32.92059326171875,25.877026367187455,BUY,MEDIUM
2020-06-09,625.003662109375,635.455228720966,622.7827148362952,627.0939966954599,10078029,-0.004508654988247596,0.018957011893471713,596.2932281494141,571.9585534667968,600.9001873074045,-2.0903345860848503,12.67251388467082,62.266052694445776,13.494104527181435,10.97977562166883,636.0008400448165,556.5856162540116,40.229248046875,24.33467468261722,BUY,MEDIUM
2020-06-10,623.4794921875,626.6149941514957,617.6876140957919,622.7391941295748,7263049,-0.002438657585990711,0.018978857662069283,597.9234436035156,574.2922277832031,603.0506407705376,0.7402980579252016,8.927380055703793,61.48719920277985,13.599550772773682,11.5037306518898,639.2515403511134,556.5953468559178,17.30938720703125,23.63121582031249,BUY,MEDIUM
2020-06-11,613.1150512695312,621.3456707998107,609.8924741906567,620.1263000696146,8825715,-0.016623547442763065,0.019393398771981492,598.7561676025391,576.1367712402343,604.0091735887577,-7.011248800083308,11.45319660915402,56.32752497669491,12.700391709365022,11.743062863384845,640.6007234414838,556.9116117635945,5.26934814453125,22.61939636230477,BUY,MEDIUM
2020-06-12,602.7506713867188,605.4506918876174,588.3362267228773,588.5975053108539,9795316,-0.016904461668901694,0.015512329771315796,600.6173645019531,577.1416064453125,603.8893142526216,14.153166075864874,17.114465164740068,51.65913797098009,11.024400410238059,11.599330372755489,639.5976517040305,561.6370772998758,0.91461181640625,23.475758056640643,BUY,MEDIUM
2020-06-15,598.8311767578125,613.5069493377986,596.8279705603792,603.5779403113357,7857344,-0.006502679822635193,0.01542253444874044,602.5339202880859,577.9013537597656,603.4075796591654,-4.7467635535232375,16.67897877741939,49.97239923732081,9.27300138314331,11.134064574833054,636.9363697920537,568.1314707841182,-10.45172119140625,24.632566528320353,BUY,MEDIUM
2020-06-16,610.7200317382812,620.1264332968532,608.9345659821636,611.4167923797626,10131760,0.019853433558415068,0.015530545258390654,604.5465454101562,579.3456970214844,604.104013101266,-0.696760641481319,11.191867314689603,54.79400136431155,8.743546116674679,10.65596088320138,635.7727794168351,573.3203114034774,-6.009521484375,25.20084838867183,BUY,MEDIUM
2020-06-17,612.8536987304688,618.6455761010103,607.9327319999423,609.587584482618,7291916,0.0034936908588285576,0.015508076551524618,606.4639251708984,580.5783715820312,604.9373267082699,3.2661142478507372,10.712844101067958,55.620674238142506,8.399296239283444,10.204627954417793,634.6364017937648,578.291448548032,1.82904052734375,25.885553588867197,BUY,MEDIUM
2020-06-18,621.7811889648438,624.1327491166638,614.900552454068,616.8166837876505,6670195,0.014567082246331076,0.01569946260868148,608.7868621826171,582.6546667480469,606.5415218557176,4.964505177193246,9.232196662595811,58.999129162639306,8.74603078436246,9.912908520406727,633.7882560772184,583.7854682880159,5.35650634765625,26.132195434570235,BUY,MEDIUM
2020-06-19,614.5086059570312,620.0392589501816,610.545730605669,617.513442224564,22438862,-0.011696370261570777,0.016087450551602465,610.6323150634765,584.8793811035156,607.3002993831958,-3.00483626753271,9.493528344512697,55.305528317718256,8.3378699653897,9.597900809403322,631.2105772046197,590.0540529223334,1.7420654296875,25.752933959960956,BUY,MEDIUM
2020-06-22,612.8972778320312,617.2520971243443,609.6747009238366,615.858523055155,7804096,-0.0026221408608111396,0.014837134620577433,611.5314910888671,586.1558911132812,607.8333497886643,-2.9612452231237967,7.577396200507792,54.49154876561249,7.794528391090353,9.237226325740728,630.8147014657512,592.248280711983,-14.93707275390625,25.375599975585942,BUY,LOW
2020-06-23,627.6602172851562,631.0134073648719,602.794152976711,605.9296552195193,12157390,0.024087134968758805,0.014967828697297266,613.67578125,587.8548315429688,609.7216383925113,21.730562065636946,28.219254388160948,60.26217072146562,8.457677274824846,9.081316515557551,629.8711265319828,597.4804359680172,2.65655517578125,25.820949707031218,BUY,LOW
2020-06-24,621.9989624023438,633.0166251162294,617.8618833987615,624.3941134044177,10220838,-0.009019617186029949,0.013035033252978253,614.4672241210938,589.3606359863281,610.8909160347483,-2.3951510020739306,15.154741717467914,57.26347224043334,8.429244503340556,8.950902113114152,630.6651164276924,598.2693318144951,-1.48052978515625,25.106588134765616,BUY,LOW
2020-06-25,610.1102905273438,614.5521857256574,604.0135424421312,613.8989627165274,14945284,-0.019113652262509273,0.013807007865688163,614.580453491211,590.6089013671875,610.8165702484798,-3.7886721891836714,10.538643283526199,51.47109604042016,7.362524267809022,8.633226544053127,630.6225262258318,598.5383807565901,-3.0047607421875,23.971552124023447,BUY,LOW
2020-06-26,651.6552734375,654.6165191327829,618.3844381074404,618.5586415387919,26030458,0.06809421764423473,0.0202796090726549,617.0714141845704,592.6597119140625,614.7059942115037,33.0966318987081,36.232081025342495,64.8512005348723,9.757001075905805,8.857981450423663,638.86483283441,595.2779955347307,48.90460205078125,24.411702270507817,BUY,MEDIUM
2020-06-29,637.3278198242188,648.606812713326,635.890708157022,640.5068592531488,8954428,-0.02198624671247351,0.020991436249334375,618.4736602783203,594.6851916503906,616.8604656511304,-3.179039428930082,12.716104556304003,58.82735969080482,10.378894001122603,9.162163960563452,641.6473547803923,595.2999657762482,38.49664306640625,23.78846862792966,BUY,MEDIUM
2020-06-30,640.9859008789062,643.5987926116884,630.795612489172,638.2423432957175,10411290,0.00573971658054484,0.020882491182111947,619.6864776611328,596.6996228027343,619.1581375902613,2.7435575831887036,12.803180122516437,59.85272941554836,11.03966678733741,9.537664525918245,644.8238646841822,594.5490906380834,30.265869140625,22.986854858398488,BUY,MEDIUM
2020-07-01,637.4585571289062,646.5165506096668,635.5859633113594,642.1181931501195,5477468,-0.0055029974062821285,0.020791594744893158,621.0081726074219,598.2216064453125,620.9010425414162,-4.6596360212132595,10.930587298307387,58.343878901029164,11.150174548191217,9.86016653037284,646.9516622470125,595.0646829678313,24.6048583984375,22.786566162109352,BUY,MEDIUM
2020-07-02,658.9713745117188,666.67943819777,640.5069793040757,642.2053166625539,17263756,0.03374778978527737,0.02191814338868488,623.1355072021485,600.5192749023438,624.526803222624,16.766057849164895,26.172458893694284,64.26133178883457,12.825809370871525,10.453295098472577,653.7786419705601,592.4923724337368,37.190185546875,22.616232299804665,BUY,MEDIUM
2020-07-03,664.2841186523438,665.4163609907333,655.4002770229408,657.5776865811566,7796572,0.00806217742699622,0.02182207693355452,625.7113861083984,602.7745422363281,628.3132281801812,6.706432071187123,10.016083967792497,65.5623858169991,14.416274256031443,11.24589092998435,660.7770338387852,590.6457383780116,49.7755126953125,22.936843872070312,BUY,MEDIUM
2020-07-06,665.4164428710938,674.9970461061488,663.2390330449449,666.4616102195291,8810958,0.001704578187187611,0.021293890671744125,627.5904907226562,604.4088647460937,631.8468794654353,-1.0451673484353705,11.758013061203883,65.84775873470024,15.588404810219004,12.114393706031281,666.7040743607924,588.47690708452,52.5191650390625,23.181625976562486,BUY,MEDIUM
2020-07-07,691.6760864257812,694.114775009981,666.7664839658335,670.1197272836043,19362533,0.03946347259076455,0.022688977882008136,630.9241119384766,606.9344287109375,637.5449163780714,21.556359142176916,27.348291044147572,71.70387151471857,18.42388145606492,13.376291256038009,678.939470754643,582.9087531223101,64.015869140625,23.989683227539103,BUY,MEDIUM
2020-07-08,674.7357177734375,683.6195598405134,672.5583081079491,683.6195598405134,8476642,-0.024491765704786284,0.023603343543942515,633.4869232177734,609.0077624511719,641.0869071380693,-8.883842067075875,11.061251732564301,64.071275037161,19.08408154016115,14.517849312862637,684.984588836249,581.9892575992978,52.73675537109375,24.47916076660158,BUY,MEDIUM
2020-07-09,680.8323974609375,688.0613862030879,674.9969295030293,679.3517484030488,6854166,0.009035655778855789,0.023102955848302912,636.8727905273438,611.2700524902343,644.8722012853215,1.4806490578887406,13.0644567000586,65.49481373640673,19.87019472596114,15.58831839548234,691.3839758687687,582.3616051859188,70.72210693359375,25.602738037109475,BUY,MEDIUM
2020-07-10,680.9629516601562,687.9742520146779,673.6904259853566,673.6904259853566,5206452,0.00019175673734928012,0.02253975774211442,640.7834045410157,613.2625646972656,648.3094232921505,7.272525674799681,14.28382602932129,65.52631277946452,20.270068984562954,16.524668513298465,696.1568853624844,585.4099237195469,29.30767822265625,27.520839843750082,BUY,MEDIUM
